Model year,Make,Vehicle class,Engine size (L),Cylinders,Transmission,Number of gears,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),CO2 emissions (g/km)
1998,Ford,Van,4.6,8,A,4,Regular gasoline,18.7,13.1,16.2,373
1998,Ford,Van,5.4,8,A,4,Regular gasoline,20.1,14.4,17.5,403
1998,Ford,Van,4.2,6,A,4,Regular gasoline,18.1,13.4,16.0,368
1998,Ford,Van,5.4,8,A,4,Regular gasoline,20.7,15.4,18.4,423
1998,Ford,Van,5.4,8,A,4,Natural Gas,22.8,18.1,20.6,389
1998,Ford,Compact,2.0,4,A,4,Regular gasoline,10.6,7.6,9.3,214
1998,Ford,Compact,2.0,4,M,5,Regular gasoline,9.7,7.0,8.5,196
1998,Ford,Station wagon,2.0,4,A,4,Regular gasoline,10.6,7.6,9.3,214
1998,Ford,Station wagon,2.0,4,M,5,Regular gasoline,9.7,7.0,8.5,196
1998,Ford,Subcompact,2.0,4,A,4,Regular gasoline,10.6,7.8,9.3,214
1998,Ford,Subcompact,2.0,4,M,5,Regular gasoline,10.4,7.8,9.2,212
1998,Ford,Sport utility vehicle,4.6,8,A,4,Regular gasoline,18.7,13.1,16.2,373
1998,Ford,Sport utility vehicle,5.4,8,A,4,Regular gasoline,20.1,14.4,17.5,403
1998,Ford,Sport utility vehicle,4.6,8,A,4,Regular gasoline,19.4,14.4,17.1,393
1998,Ford,Sport utility vehicle,5.4,8,A,4,Regular gasoline,21.1,15.5,18.6,428
1998,Ford,Sport utility vehicle,4.0,6,A,5,Regular gasoline,17.0,12.6,15.0,345
1998,Ford,Sport utility vehicle,4.0,6,M,5,Regular gasoline,15.4,11.8,13.8,317
1998,Ford,Sport utility vehicle,5.0,8,A,4,Regular gasoline,18.9,13.5,16.5,380
1998,Ford,Sport utility vehicle,4.0,6,A,5,Regular gasoline,17.4,13.0,15.5,357
1998,Ford,Sport utility vehicle,4.0,6,M,5,Regular gasoline,16.8,12.9,15.1,347
1998,Ford,Sport utility vehicle,5.0,8,A,4,Regular gasoline,18.9,13.7,16.6,382
1998,Ford,Sport utility vehicle,4.0,6,A,5,Regular gasoline,17.0,12.9,15.2,350
1998,Ford,Sport utility vehicle,4.0,6,A,5,Regular gasoline,17.2,13.3,15.4,354
1998,Ford,Pickup truck,4.2,6,A,4,Regular gasoline,16.1,12.2,14.3,329
1998,Ford,Pickup truck,4.2,6,M,5,Regular gasoline,17.3,12.8,15.3,352
1998,Ford,Pickup truck,4.6,8,A,4,Regular gasoline,17.6,12.8,15.4,354
1998,Ford,Pickup truck,4.6,8,M,5,Regular gasoline,17.6,13.6,15.8,363
1998,Ford,Pickup truck,5.4,8,A,4,Regular gasoline,18.7,14.2,16.7,384
1998,Ford,Pickup truck,4.2,6,A,4,Regular gasoline,17.2,13.7,15.7,361
1998,Ford,Pickup truck,4.2,6,M,5,Regular gasoline,17.3,13.7,15.7,361
1998,Ford,Pickup truck,4.6,8,A,4,Regular gasoline,19.0,14.3,16.9,389
1998,Ford,Pickup truck,4.6,8,M,5,Regular gasoline,18.3,14.4,16.5,380
1998,Ford,Pickup truck,5.4,8,A,4,Regular gasoline,21.1,15.5,18.6,428
1998,Ford,Pickup truck,4.6,8,A,4,Regular gasoline,18.2,13.0,15.9,366
1998,Ford,Pickup truck,4.6,8,M,5,Regular gasoline,17.8,13.8,16.0,368
1998,Ford,Pickup truck,5.4,8,A,4,Regular gasoline,20.1,14.4,17.5,403
1998,Ford,Pickup truck,5.4,8,A,4,Natural Gas,22.7,16.8,20.0,378
1998,Ford,Pickup truck,4.6,8,A,4,Regular gasoline,19.4,14.4,17.1,393
1998,Ford,Pickup truck,4.6,8,M,5,Regular gasoline,19.0,14.6,17.1,393
1998,Ford,Pickup truck,5.4,8,A,4,Regular gasoline,21.1,15.5,18.6,428
1998,Ford,Subcompact,3.8,6,A,4,Regular gasoline,13.8,9.1,11.7,269
1998,Ford,Subcompact,3.8,6,M,5,Regular gasoline,13.1,8.8,11.2,258
1998,Ford,Subcompact,4.6,8,A,4,Regular gasoline,15.3,10.6,13.2,304
1998,Ford,Subcompact,4.6,8,M,5,Regular gasoline,15.3,10.1,13.0,299
1998,Ford,Subcompact,4.6,8,M,5,Premium gasoline,15.1,9.8,12.7,292
1998,Ford,Sport utility vehicle,5.4,8,A,4,Regular gasoline,20.7,15.4,18.4,423
1998,Ford,Sport utility vehicle,5.4,8,A,4,Regular gasoline,21.6,15.4,18.8,432
1998,Ford,Pickup truck,2.5,4,A,4,Regular gasoline,13.1,10.3,11.8,271
1998,Ford,Pickup truck,2.5,4,M,5,Regular gasoline,12.1,9.5,10.9,251
1998,Ford,Pickup truck,3.0,6,A,4,Regular gasoline,15.6,11.2,13.6,313
1998,Ford,Pickup truck,3.0,6,M,5,Regular gasoline,15.5,11.2,13.6,313
1998,Ford,Pickup truck,4.0,6,A,5,Regular gasoline,16.1,12.0,14.2,327
1998,Ford,Pickup truck,4.0,6,M,5,Regular gasoline,15.4,11.8,13.8,317
1998,Ford,Pickup truck,3.0,6,A,4,Regular gasoline,17.0,12.6,15.0,345
1998,Ford,Pickup truck,3.0,6,M,5,Regular gasoline,15.4,11.7,13.7,315
1998,Ford,Pickup truck,4.0,6,A,5,Regular gasoline,16.4,12.7,14.7,338
1998,Ford,Pickup truck,4.0,6,M,5,Regular gasoline,16.3,12.6,14.6,336
1998,Ford,Mid-size,3.0,6,A,4,Regular gasoline,13.9,9.0,11.7,269
1998,Ford,Mid-size,3.0,6,A,4,Regular gasoline,14.3,9.6,12.2,281
1998,Ford,Mid-size,3.4,8,A,4,Premium gasoline,15.9,10.2,13.3,306
1998,Ford,Station wagon,3.0,6,A,4,Regular gasoline,14.3,9.6,12.2,281
1998,Ford,Station wagon,3.0,6,A,4,Regular gasoline,14.9,10.1,12.7,292
1998,Ford,Van,3.0,6,A,4,Regular gasoline,14.7,10.5,12.8,294
1998,Ford,Van,3.8,6,A,4,Regular gasoline,15.2,11.1,13.4,308
1998,Ford,Minivan,3.0,6,A,4,Regular gasoline,14.7,10.5,12.8,294
1998,Ford,Minivan,3.8,6,A,4,Regular gasoline,15.2,11.1,13.4,308
1998,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,16.7,12.9,15.0,345
1998,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,16.3,11.4,14.1,324
1998,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,17.3,12.7,15.2,350
1998,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,18.9,12.7,16.1,370
1998,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,18.6,13.7,16.4,377
1998,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,20.6,13.7,17.5,403
1998,GMC,Sport utility vehicle,5.7,8,A,4,Regular gasoline,19.1,13.9,16.8,386
1998,GMC,Sport utility vehicle,5.7,8,A,4,Regular gasoline,18.7,13.7,16.5,380
1998,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,17.1,12.3,15.0,345
1998,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,20.8,15.0,18.2,419
1998,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,18.6,13.7,16.4,377
1998,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,20.6,13.7,17.5,403
1998,GMC,Pickup truck,6.5,8,A,4,Diesel,17.7,14.2,16.1,435
1998,GMC,Van,4.3,6,A,4,Regular gasoline,17.4,13.4,15.6,359
1998,GMC,Van,5.0,8,A,4,Regular gasoline,17.6,12.9,15.5,357
1998,GMC,Van,5.7,8,A,4,Regular gasoline,18.7,13.7,16.5,380
1998,GMC,Van,4.3,6,A,4,Regular gasoline,17.9,13.6,16.0,368
1998,GMC,Van,5.0,8,A,4,Regular gasoline,18.6,14.3,16.7,384
1998,GMC,Van,5.7,8,A,4,Regular gasoline,19.1,13.9,16.8,386
1998,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,17.1,12.6,15.1,347
1998,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,19.0,13.6,16.6,382
1998,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,18.9,14.2,16.8,386
1998,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,20.8,14.1,17.8,409
1998,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,19.8,15.1,17.7,407
1998,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,22.1,14.7,18.8,432
1998,GMC,Pickup truck,6.5,8,A,4,Diesel,18.0,13.4,15.9,429
1998,GMC,Sport utility vehicle,5.7,8,A,4,Regular gasoline,20.0,15.4,17.9,412
1998,GMC,Sport utility vehicle,6.5,8,A,4,Diesel,18.0,13.4,15.9,429
1998,GMC,Sport utility vehicle,4.3,6,A,4,Regular gasoline,16.7,12.9,15.0,345
1998,GMC,Sport utility vehicle,4.3,6,M,5,Regular gasoline,16.3,11.5,14.1,324
1998,GMC,Sport utility vehicle,4.3,6,A,4,Regular gasoline,17.1,12.6,15.1,347
1998,GMC,Sport utility vehicle,4.3,6,M,5,Regular gasoline,19.0,13.6,16.6,382
1998,GMC,Pickup truck,2.2,4,A,4,Regular gasoline,13.9,10.1,12.2,281
1998,GMC,Pickup truck,2.2,4,M,5,Regular gasoline,12.5,8.9,10.9,251
1998,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,16.2,12.3,14.4,331
1998,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,15.9,11.3,13.8,317
1998,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,16.4,12.3,14.6,336
1998,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,18.1,13.5,16.0,368
1998,GMC,Van,4.3,6,A,4,Regular gasoline,16.7,12.9,15.0,345
1998,GMC,Van,4.3,6,A,4,Regular gasoline,17.1,12.6,15.1,347
1998,GMC,Van,4.3,6,A,4,Regular gasoline,16.7,12.9,15.0,345
1998,GMC,Van,4.3,6,A,4,Regular gasoline,17.0,13.3,15.3,352
1998,Honda,Mid-size,2.3,4,A,4,Regular gasoline,11.7,8.6,10.3,237
1998,Honda,Mid-size,2.3,4,A,4,Regular gasoline,11.9,8.8,10.5,242
1998,Honda,Mid-size,2.3,4,M,5,Regular gasoline,10.9,8.2,9.7,223
1998,Honda,Mid-size,2.3,4,M,5,Regular gasoline,10.9,8.3,9.7,223
1998,Honda,Mid-size,3.0,6,A,4,Regular gasoline,12.9,9.1,11.2,258
1998,Honda,Subcompact,1.6,4,A,4,Regular gasoline,9.6,7.1,8.5,196
1998,Honda,Subcompact,1.6,4,M,5,Regular gasoline,8.4,6.7,7.7,177
1998,Honda,Subcompact,1.6,4,A,4,Regular gasoline,10.4,7.9,9.3,214
1998,Honda,Subcompact,1.6,4,M,5,Regular gasoline,9.6,7.6,8.7,200
1998,Honda,Sport utility vehicle,2.0,4,A,4,Regular gasoline,12.7,10.5,11.7,269
1998,Honda,Sport utility vehicle,2.0,4,M,5,Regular gasoline,12.7,10.5,11.7,269
1998,Honda,Minivan,2.3,4,A,4,Regular gasoline,12.3,9.8,11.2,258
1998,Honda,Subcompact,2.2,4,AS,4,Premium gasoline,12.3,9.4,11.0,253
1998,Honda,Subcompact,2.2,4,M,5,Premium gasoline,12.2,9.9,11.2,258
1998,Hyundai,Compact,1.5,4,A,4,Regular gasoline,10.1,7.4,8.9,205
1998,Hyundai,Compact,1.5,4,M,5,Regular gasoline,9.6,7.1,8.5,196
1998,Hyundai,Compact,1.8,4,A,4,Regular gasoline,11.9,8.7,10.5,242
1998,Hyundai,Compact,1.8,4,M,5,Regular gasoline,11.0,8.1,9.7,223
1998,Hyundai,Station wagon,1.8,4,A,4,Regular gasoline,12.2,8.6,10.6,244
1998,Hyundai,Station wagon,1.8,4,M,5,Regular gasoline,11.2,8.3,9.9,228
1998,Hyundai,Mid-size,2.0,4,A,4,Regular gasoline,13.1,9.4,11.4,262
1998,Hyundai,Mid-size,2.0,4,M,5,Regular gasoline,12.5,9.3,11.0,253
1998,Hyundai,Mid-size,3.0,6,A,4,Regular gasoline,15.1,10.5,13.0,299
1998,Hyundai,Subcompact,2.0,4,A,4,Regular gasoline,11.9,8.8,10.5,242
1998,Hyundai,Subcompact,2.0,4,M,5,Regular gasoline,12.0,8.3,10.4,239
1998,Infiniti,Mid-size,3.0,6,A,4,Regular gasoline,12.9,9.3,11.2,258
1998,Infiniti,Mid-size,4.1,8,A,4,Premium gasoline,15.0,11.0,13.2,304
1998,Infiniti,Sport utility vehicle,3.3,6,A,4,Regular gasoline,17.4,13.6,15.7,361
1998,Isuzu,Pickup truck,2.2,4,A,4,Regular gasoline,13.9,10.1,12.2,281
1998,Isuzu,Pickup truck,2.2,4,M,5,Regular gasoline,12.5,8.9,10.9,251
1998,Isuzu,Pickup truck,4.3,6,A,4,Regular gasoline,16.7,12.9,15.0,345
1998,Isuzu,Pickup truck,4.3,6,M,5,Regular gasoline,16.3,11.5,14.1,324
1998,Isuzu,Pickup truck,4.3,6,A,4,Regular gasoline,16.4,12.3,14.6,336
1998,Isuzu,Pickup truck,4.3,6,M,5,Regular gasoline,17.7,13.5,15.8,363
1998,Isuzu,Sport utility vehicle,3.2,6,A,4,Regular gasoline,15.6,12.5,14.2,327
1998,Isuzu,Sport utility vehicle,3.2,6,M,5,Regular gasoline,16.1,12.5,14.4,331
1998,Isuzu,Sport utility vehicle,3.5,6,A,4,Regular gasoline,17.6,13.3,15.6,359
1998,Isuzu,Sport utility vehicle,3.5,6,M,5,Regular gasoline,17.9,13.5,15.9,366
1998,Jaguar,Compact,4.0,8,A,5,Premium gasoline,15.1,10.7,13.1,301
1998,Jaguar,Compact,4.0,8,A,5,Premium gasoline,15.4,10.9,13.4,308
1998,Jaguar,Compact,4.0,8,A,5,Premium gasoline,16.1,11.8,14.1,324
1998,Jaguar,Subcompact,4.0,8,A,5,Premium gasoline,15.4,10.5,13.2,304
1998,Jaguar,Minicompact,4.0,8,A,5,Premium gasoline,15.5,10.3,13.2,304
1998,Jeep,Sport utility vehicle,2.5,4,A,3,Regular gasoline,14.7,11.8,13.4,308
1998,Jeep,Sport utility vehicle,2.5,4,M,5,Regular gasoline,13.2,9.4,11.5,265
1998,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,16.9,12.1,14.8,340
1998,Jeep,Sport utility vehicle,4.0,6,M,5,Regular gasoline,14.9,11.4,13.3,306
1998,Jeep,Sport utility vehicle,2.5,4,M,5,Regular gasoline,14.7,13.0,13.9,320
1998,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,17.2,12.1,14.9,343
1998,Jeep,Sport utility vehicle,4.0,6,M,5,Regular gasoline,15.7,12.5,14.3,329
1998,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,16.7,12.0,14.6,336
1998,Jeep,Sport utility vehicle,5.2,8,A,4,Regular gasoline,18.7,13.7,16.5,380
1998,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,17.4,12.7,15.3,352
1998,Jeep,Sport utility vehicle,5.2,8,A,4,Regular gasoline,19.1,14.2,16.9,389
1998,Jeep,Sport utility vehicle,5.9,8,A,4,Premium gasoline,20.7,14.6,18.0,414
1998,Jeep,Sport utility vehicle,2.5,4,A,3,Regular gasoline,16.0,13.6,14.9,343
1998,Jeep,Sport utility vehicle,2.5,4,M,5,Regular gasoline,14.7,13.0,13.9,320
1998,Jeep,Sport utility vehicle,4.0,6,A,3,Regular gasoline,17.0,13.1,15.3,352
1998,Jeep,Sport utility vehicle,4.0,6,M,5,Regular gasoline,15.7,12.5,14.3,329
1998,Land Rover,Sport utility vehicle,4.0,8,A,4,Premium gasoline,18.9,14.9,17.1,393
1998,Land Rover,Sport utility vehicle,4.0,8,A,4,Premium gasoline,20.4,15.2,18.1,416
1998,Land Rover,Sport utility vehicle,4.6,8,A,4,Premium gasoline,20.8,15.7,18.5,426
1998,Lexus,Compact,3.0,6,A,4,Regular gasoline,13.8,9.6,11.9,274
1998,Lexus,Mid-size,3.0,6,A,5,Premium gasoline,13.6,10.5,12.2,281
1998,Lexus,Mid-size,4.0,8,AS,5,Premium gasoline,15.3,11.0,13.4,308
1998,Lexus,Mid-size,4.0,8,A,5,Premium gasoline,14.3,10.3,12.5,288
1998,Lincoln,Full-size,4.6,8,A,4,Premium gasoline,15.5,10.5,13.3,306
1998,Lincoln,Mid-size,4.6,8,A,4,Premium gasoline,15.3,9.8,12.8,294
1998,Mazda,Mid-size,2.0,4,A,4,Regular gasoline,12.1,8.9,10.7,246
1998,Mazda,Mid-size,2.0,4,M,5,Regular gasoline,10.3,7.9,9.2,212
1998,Mazda,Mid-size,2.5,6,A,4,Premium gasoline,13.7,10.1,12.1,278
1998,Mazda,Mid-size,2.5,6,M,5,Premium gasoline,13.2,10.1,11.8,271
1998,Mazda,Pickup truck,2.5,4,A,4,Regular gasoline,13.1,10.3,11.8,271
1998,Mazda,Pickup truck,2.5,4,M,5,Regular gasoline,12.1,9.5,10.9,251
1998,Mazda,Pickup truck,3.0,6,A,4,Regular gasoline,15.6,11.2,13.6,313
1998,Mazda,Pickup truck,3.0,6,M,5,Regular gasoline,15.5,11.2,13.6,313
1998,Mazda,Pickup truck,4.0,6,A,5,Regular gasoline,16.1,12.0,14.2,327
1998,Mazda,Pickup truck,4.0,6,M,5,Regular gasoline,15.4,11.8,13.8,317
1998,Mazda,Pickup truck,4.0,6,A,5,Regular gasoline,16.4,12.7,14.7,338
1998,Mazda,Pickup truck,4.0,6,M,5,Regular gasoline,16.3,12.6,14.6,336
1998,Mazda,Compact,2.3,6,A,4,Premium gasoline,13.7,9.5,11.8,271
1998,Mazda,Compact,2.5,6,A,4,Premium gasoline,13.8,9.8,12.0,276
1998,Mazda,Minivan,3.0,6,A,4,Regular gasoline,16.4,12.6,14.7,338
1998,Mazda,Minivan,3.0,6,A,4,Regular gasoline,18.8,14.4,16.8,386
1998,Mazda,Compact,1.5,4,A,4,Regular gasoline,10.5,7.5,9.2,212
1998,Mazda,Compact,1.5,4,M,5,Regular gasoline,8.9,6.8,8.0,184
1998,Mazda,Compact,1.8,4,A,4,Regular gasoline,11.9,8.7,10.5,242
1998,Mazda,Compact,1.8,4,M,5,Regular gasoline,10.4,8.2,9.4,216
1998,Mercedes-Benz,Compact,2.3,4,A,5,Premium gasoline,11.5,8.5,10.1,232
1998,Mercedes-Benz,Compact,2.8,6,A,5,Premium gasoline,12.9,9.5,11.3,260
1998,Mercedes-Benz,Compact,5.0,8,A,5,Premium gasoline,20.4,13.1,17.1,393
1998,Mercedes-Benz,Compact,6.0,12,A,5,Premium gasoline,17.3,11.5,14.7,338
1998,Mercedes-Benz,Subcompact,3.2,6,A,5,Premium gasoline,12.7,8.8,10.9,251
1998,Mercedes-Benz,Mid-size,3.0,6,A,5,Diesel,10.2,7.5,9.0,243
1998,Mercedes-Benz,Mid-size,3.2,6,A,5,Premium gasoline,12.8,9.0,11.1,255
1998,Mercedes-Benz,Mid-size,3.2,6,A,5,Premium gasoline,13.3,9.8,11.7,269
1998,Mercedes-Benz,Station wagon,3.2,6,A,5,Premium gasoline,13.3,9.6,11.6,267
1998,Mercedes-Benz,Station wagon,3.2,6,A,5,Premium gasoline,13.5,9.9,11.9,274
1998,Mercedes-Benz,Sport utility vehicle,3.2,6,A,5,Premium gasoline,15.7,11.9,14.0,322
1998,Mercedes-Benz,Full-size,3.2,6,A,5,Premium gasoline,15.2,10.9,13.3,306
1998,Mercedes-Benz,Full-size,4.2,8,A,5,Premium gasoline,16.9,11.8,14.6,336
1998,Mercedes-Benz,Full-size,5.0,8,A,5,Premium gasoline,17.6,12.0,15.1,347
1998,Mercedes-Benz,Full-size,6.0,12,A,5,Premium gasoline,20.7,13.5,17.5,403
1998,Mercedes-Benz,Two-seater,5.0,8,A,5,Premium gasoline,16.7,11.1,14.2,327
1998,Mercedes-Benz,Two-seater,6.0,12,A,5,Premium gasoline,19.3,12.8,16.3,375
1998,Mercedes-Benz,Two-seater,2.3,4,A,5,Premium gasoline,12.2,8.5,10.5,242
1998,Mercury,Compact,2.0,4,A,4,Regular gasoline,11.5,8.1,10.0,230
1998,Mercury,Compact,2.0,4,M,5,Regular gasoline,11.1,7.5,9.5,219
1998,Mercury,Compact,2.5,6,A,4,Regular gasoline,12.9,8.6,10.9,251
1998,Mercury,Compact,2.5,6,M,5,Regular gasoline,13.7,9.0,11.6,267
1998,Mercury,Mid-size,3.0,6,A,4,Regular gasoline,13.9,9.0,11.7,269
1998,Mercury,Mid-size,3.0,6,A,4,Regular gasoline,14.3,9.6,12.2,281
1998,Mercury,Station wagon,3.0,6,A,4,Regular gasoline,14.3,9.6,12.2,281
1998,Mercury,Station wagon,3.0,6,A,4,Regular gasoline,14.9,10.1,12.7,292
1998,Mercury,Minivan,3.0,6,A,4,Regular gasoline,15.2,10.9,13.3,306
1998,Nissan,Subcompact,2.0,4,A,4,Regular gasoline,11.6,8.7,10.3,237
1998,Nissan,Subcompact,2.0,4,M,5,Regular gasoline,11.7,8.3,10.2,235
1998,Nissan,Minicompact,2.4,4,A,4,Regular gasoline,12.6,9.6,11.2,258
1998,Nissan,Minicompact,2.4,4,M,5,Regular gasoline,12.0,9.3,10.8,248
1998,Nissan,Compact,2.4,4,A,4,Regular gasoline,12.0,8.6,10.5,242
1998,Nissan,Compact,2.4,4,M,5,Regular gasoline,11.1,8.3,9.8,225
1998,Nissan,Pickup truck,2.4,4,A,4,Regular gasoline,13.6,10.9,12.4,285
1998,Nissan,Pickup truck,2.4,4,M,5,Regular gasoline,12.2,10.1,11.3,260
1998,Nissan,Pickup truck,2.4,4,M,5,Regular gasoline,15.0,12.2,13.8,317
1998,Nissan,Mid-size,3.0,6,A,4,Regular gasoline,12.8,9.0,11.1,255
1998,Nissan,Mid-size,3.0,6,M,5,Regular gasoline,12.3,9.6,11.1,255
1998,Nissan,Sport utility vehicle,3.3,6,A,4,Regular gasoline,17.3,13.6,15.7,361
1998,Nissan,Sport utility vehicle,3.3,6,M,5,Regular gasoline,16.4,14.1,15.3,352
1998,Nissan,Minivan,3.0,6,A,4,Regular gasoline,15.0,11.0,13.2,304
1998,Nissan,Subcompact,1.6,4,A,4,Regular gasoline,10.1,7.2,8.8,202
1998,Nissan,Subcompact,1.6,4,M,5,Regular gasoline,9.3,6.7,8.1,186
1998,Oldsmobile,Mid-size,4.0,8,A,4,Premium gasoline,15.2,9.9,12.8,294
1998,Oldsmobile,Full-size,3.8,6,A,4,Regular gasoline,14.2,9.0,11.8,271
1998,Oldsmobile,Full-size,3.8,6,A,4,Premium gasoline,15.1,9.7,12.7,292
1998,Oldsmobile,Mid-size,3.8,6,A,4,Regular gasoline,13.9,8.9,11.7,269
1998,Oldsmobile,Minivan,3.4,6,A,4,Regular gasoline,15.4,11.7,13.7,315
1998,Plymouth,Mid-size,2.0,4,A,4,Regular gasoline,11.8,7.9,10.0,230
1998,Plymouth,Mid-size,2.0,4,M,5,Regular gasoline,10.0,7.1,8.7,200
1998,Plymouth,Mid-size,2.4,4,A,4,Regular gasoline,12.8,8.5,10.8,248
1998,Plymouth,Minivan,2.4,4,A,3,Regular gasoline,13.3,9.7,11.7,269
1998,Plymouth,Minivan,3.0,6,A,3,Regular gasoline,14.3,10.7,12.7,292
1998,Plymouth,Minivan,3.0,6,A,4,Regular gasoline,14.3,9.8,12.3,283
1998,Plymouth,Minivan,3.3,6,A,4,Regular gasoline,14.9,10.5,12.9,297
1998,Plymouth,Minivan,3.8,6,A,4,Regular gasoline,15.4,10.7,13.3,306
1998,Plymouth,Minivan,3.8,6,A,4,Regular gasoline,16.5,11.0,14.0,322
1998,Plymouth,Compact,2.0,4,A,3,Regular gasoline,11.2,8.3,9.9,228
1998,Plymouth,Compact,2.0,4,A,3,Regular gasoline,11.5,8.0,9.9,228
1998,Plymouth,Compact,2.0,4,M,5,Regular gasoline,9.5,6.4,8.1,186
1998,Plymouth,Compact,2.0,4,M,5,Regular gasoline,10.4,7.3,9.0,207
1998,Plymouth,Two-seater,3.5,6,A,4,Premium gasoline,15.4,11.1,13.5,311
1998,Plymouth,Minivan,2.4,4,A,3,Regular gasoline,13.3,9.7,11.7,269
1998,Plymouth,Minivan,3.0,6,A,3,Regular gasoline,14.3,10.7,12.7,292
1998,Plymouth,Minivan,3.0,6,A,4,Regular gasoline,14.3,9.8,12.3,283
1998,Plymouth,Minivan,3.3,6,A,4,Regular gasoline,14.9,10.5,12.9,297
1998,Plymouth,Minivan,3.8,6,A,4,Regular gasoline,15.4,10.7,13.3,306
1998,Pontiac,Full-size,3.8,6,A,4,Regular gasoline,14.6,9.5,12.3,283
1998,Pontiac,Full-size,3.8,6,A,4,Premium gasoline,15.1,9.7,12.7,292
1998,Pontiac,Subcompact,3.8,6,A,4,Regular gasoline,13.9,8.9,11.7,269
1998,Pontiac,Subcompact,3.8,6,M,5,Regular gasoline,13.8,8.6,11.5,265
1998,Pontiac,Subcompact,5.7,8,A,4,Premium gasoline,14.8,10.1,12.7,292
1998,Pontiac,Subcompact,5.7,8,M,6,Premium gasoline,15.6,9.8,13.0,299
1998,Pontiac,Subcompact,1.0,3,M,5,Regular gasoline,6.5,5.2,5.9,136
1998,Pontiac,Subcompact,1.3,4,A,3,Regular gasoline,9.1,7.4,8.3,191
1998,Pontiac,Subcompact,1.3,4,M,5,Regular gasoline,7.6,5.9,6.8,156
1998,Pontiac,Subcompact,3.8,6,A,4,Regular gasoline,13.9,8.9,11.7,269
1998,Pontiac,Subcompact,3.8,6,M,5,Regular gasoline,13.8,8.6,11.5,265
1998,Pontiac,Subcompact,5.7,8,A,4,Premium gasoline,14.8,10.1,12.7,292
1998,Pontiac,Subcompact,5.7,8,M,6,Premium gasoline,15.6,9.8,13.0,299
1998,Pontiac,Compact,2.4,4,A,4,Regular gasoline,12.1,8.0,10.3,237
1998,Pontiac,Compact,2.4,4,M,5,Regular gasoline,12.2,8.0,10.3,237
1998,Pontiac,Compact,3.1,6,A,4,Regular gasoline,13.4,8.9,11.4,262
1998,Pontiac,Mid-size,3.1,6,A,4,Regular gasoline,13.8,9.3,11.8,271
1998,Pontiac,Mid-size,3.8,6,A,4,Regular gasoline,13.9,8.9,11.7,269
1998,Pontiac,Mid-size,3.8,6,A,4,Premium gasoline,15.0,9.5,12.5,288
1998,Pontiac,Subcompact,2.2,4,A,3,Regular gasoline,12.2,9.0,10.8,248
1998,Pontiac,Subcompact,2.2,4,A,4,Regular gasoline,11.9,8.3,10.3,237
1998,Pontiac,Subcompact,2.2,4,M,5,Regular gasoline,11.4,7.2,9.5,219
1998,Pontiac,Subcompact,2.4,4,A,4,Regular gasoline,12.1,8.0,10.3,237
1998,Pontiac,Subcompact,2.4,4,M,5,Regular gasoline,12.1,8.0,10.3,237
1998,Pontiac,Minivan,3.4,6,A,4,Regular gasoline,15.4,11.7,13.7,315
1998,Porsche,Minicompact,3.6,6,AS,4,Premium gasoline,15.6,10.7,13.4,308
1998,Porsche,Minicompact,3.6,6,M,6,Premium gasoline,15.5,10.2,13.1,301
1998,Porsche,Minicompact,3.6,6,M,6,Premium gasoline,16.5,11.4,14.2,327
1998,Porsche,Two-seater,2.5,6,AS,5,Premium gasoline,15.7,10.7,13.5,311
1998,Porsche,Two-seater,2.5,6,M,5,Premium gasoline,13.9,9.7,12.0,276
1998,Rolls-Royce,Mid-size,6.7,8,A,4,Premium gasoline,21.8,15.2,18.8,432
1998,Saab,Mid-size,2.3,4,A,4,Regular gasoline,13.1,9.7,11.6,267
1998,Saab,Mid-size,2.3,4,M,5,Regular gasoline,12.7,9.3,11.1,255
1998,Saab,Mid-size,2.0,4,A,4,Regular gasoline,14.2,10.4,12.5,288
1998,Saab,Mid-size,2.0,4,M,5,Regular gasoline,13.0,9.6,11.5,265
